Price,Link,CPU Name,CPU Lithography,CPU Core,CPU Thread,CPU Cache,CPU Base Clock,CPU Max Clock,CPU Intel,CPU Cache,Base Power,Max Power,CPU Series,RAM,Memory Type,Max DDR Support,Storage,Storage Type,GPU Name,GPU VRAM,IGPU Cloock,GPU Onboard,GPU AMD,GPU NVIDIA,Display Type,Display Size,Display Resolution,Display Frequency,Display Color,OS,Warrant
0,https://www.anphatpc.com.vn/microsoft-surface-pro-9-wifi-intel-evo-12th-core-i7-1255u-16gb-512gb-iris-xe-graphics-13-inch-windows-11-home-green.html,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,12,15,55,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,,13-INCH,2880 X 1920,120HZ,,11,12
21790000,https://www.anphatpc.com.vn/laptop-hp-elitebook-640-g10-873g2pa.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
8790000,https://www.anphatpc.com.vn/laptop-hp-15s-fq2712tu-7c0x2pa.html,i3-1115G4,10,2.0,4.0,6,1.7,4.1,1,6,12,28,3,8GB,DDR4,4.0,256GB,SSD,,,,1,0,0,,15.6 INCH,1920 X 1080,,45% NTSC,11,12
26990000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-5-14imh9-83da0020vn.html,155H,0,16.0,22.0,24,0.9,4.8,1,24,28,115,7,32GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,OLED,14 INCH,1920X1200,60HZ,100% DCI-P3,0,24
19990000,https://www.anphatpc.com.vn/laptop-lenovo-loq-15iax9-83gs001svn.html,i5-12450HX,7,8.0,12.0,12,4.4,4.4,1,12,55,157,5,32GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,144HZ,100% SRGB,11,24
28990000,https://www.anphatpc.com.vn/laptop-lg-gram-2023-2-in-1-14t90r-g.ah55a5-intel-core-i5-1340p.html,i5-1340P,7,12.0,16.0,12,4.6,4.6,1,12,28,64,5,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,14-INCH,1920x1080,60HZ,DCI-P3 99%,11,12
0,https://www.anphatpc.com.vn/microsoft-surface-pro-9-wifi-intel-evo-12th-core-i7-1255u-32gb-1tb-iris-xe-graphics-13-inch-windows-11-home-silver.html,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,12,15,55,7,32GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,,13-INCH,2880 X 1920,120HZ,,11,12
28490000,https://www.anphatpc.com.vn/laptop-hp-probook-450-g10-9h8h2pt.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16 GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
18490000,https://www.anphatpc.com.vn/laptop-acer-swift-3-sf314-512-56qn-nx.k0fsv.002.html,i5-1240P,7,12.0,16.0,12,4.4,4.4,1,12,28,64,5,16GB,LPDDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,2560 X 1440,60HZ,100% SRGB,11,12
28790000,https://www.anphatpc.com.vn/laptop-hp-victus-15-fa1088tx-8c5m5pa.html,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,18,45,95,5,16 GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6INCH,1920 X 1080,,45% NTSC,11,12
11190000,https://www.anphatpc.com.vn/laptop-asus-expertbook-b1-b1402cva-nk0104w.html,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,10,15,55,3,8GB,DDR4,5.0,256GB,SSD,,,,1,0,0,,14.0INCH,1920 X 1080,60HZ,45% NTSC,11,24
29990000,https://www.anphatpc.com.vn/laptop-lg-gram-2023-16zd90r-g.ax55a5-core-i5-1340p.html,i5-1340P,7,12.0,16.0,12,4.6,4.6,1,12,28,64,5,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,2560 X 1600,,DCI-P3 99%,0,12
59450000,https://www.anphatpc.com.vn/laptop-asus-zenbook-duo-oled-ux8406ma-pz142w.html,185H,0,16.0,22.0,24,1.8,5.1,1,24,45,115,9,32GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,OLED,14.0 INCH,2880 X 1800,120HZ,100% DCI-P3,11,24
0,https://www.anphatpc.com.vn/laptop-dell-mobile-precision-workstation-3581-cto-intel-core-i9-13900h.html,i9-13900,7,24.0,32.0,36,1.5,5.2,1,36,65,219,9,32GB,DDR5,5.0,1TB,SSD,,,,1,0,0,,15.6 INCH,1920 X 1080,,,11,36
23990000,https://www.anphatpc.com.vn/laptop-acer-aspire-5-spin-14-a5sp14-51mtn-78jh-nx.khtsv.003.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,14INCH,1920 X 1200,60HZ,,11,12
17490000,https://www.anphatpc.com.vn/laptop-msi-modern-14-c13m-612vn.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920x1080,60HZ,45% NTSC,11,24
43990000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g16-g614jv-n4156w.html,i7-13650HX,7,14.0,20.0,24,4.9,4.9,1,24,55,157,7,32GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,16 INCH,2560 X 1600,240HZ,100% DCI-P3,11,24
18290000,https://www.anphatpc.com.vn/laptop-dell-vostro-3430-71021669.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,LED,14 INCH,1920X1080,,,11,12
28990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-anv15-51-75gs-nh.qn8sv.005.html,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,24,45,115,7,32GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,144HZ,,11,12
24990000,https://www.anphatpc.com.vn/laptop-dell-inspiron-14-5440-n4i7204w1.html,150U,7,10.0,12.0,12,1.2,5.4,1,12,15,55,7,32 GB,DDR5,5.0,512 GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1200,60HZ,,11,12
17990000,https://www.anphatpc.com.vn/laptop-acer-swift-go-14-sfg14-41-r5jk-nx.kg3sv.002-hang-gia-soc.html,Ryzen 5 7530U,7,6.0,12.0,19,2.0,4.5,0,19,15,15,5,16GB,LPDDR4,4.0,1024GB,SSD,,,,1,0,0,IPS,14INCH,1920 X 1080,60HZ,100% SRGB,11,12
0,https://www.anphatpc.com.vn/laptop-dell-latitude-7340-l73401335u16512g.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,,5.0,512GB,SSD,,,,1,0,0,,13.3 INCH,1920X1080,,,0,36
12990000,https://www.anphatpc.com.vn/laptop-acer-aspire-3-a315-59-51x8-nx.k6tsv.00f.html,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,12,15,55,5,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,LCD,15.6 INCH,1920 X 1080,60HZ,,11,12
0,https://www.anphatpc.com.vn/laptop-msi-raider-18-hx-a14vhg-230vn.html,i9-14900HX,7,24.0,32.0,36,1.6,5.8,1,36,55,157,9,32GB,DDR5,5.0,2TB,SSD,4080,16,,0,0,1,IPS,18 INCH,3840X2400,120HZ,100% DCI-P3,11,24
14990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-t14s-gen-2-20wns7f400.html,i5-1135G7,10,4.0,8.0,8,0.9,4.2,1,8,12,28,5,8GB,,4.0,256GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1080,,,0,36
0,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x13-gen-4-21eys49700.html,i7-1360P,7,12.0,16.0,18,5.0,5.0,1,18,28,64,7,32GB,,5.0,512GB,SSD,,,,1,0,0,,13.3 INCH,1920X1200,60HZ,,0,36
18990000,https://www.anphatpc.com.vn/laptop-acer-aspire-5-a514-56p-742f-nx.khrsv.005.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,14INCH,1920 X 1200,60HZ,,11,12
39990000,https://www.anphatpc.com.vn/laptop-gigabyte-aero-17-xe5-73vn744ah.html,i7-12700H,7,14.0,20.0,24,4.7,4.7,1,24,45,115,7,64GB,DDR5,5.0,1TB,SSD,3070 Ti,8,,0,0,1,IPS,17.3 INCH,3840X2160,120HZ,,11,24
24590000,https://www.anphatpc.com.vn/laptop-hp-probook-450-g10-9h8h1pt.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,32 GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
18590000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-5-14irl8-82xd002vvn.html,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,18,45,95,5,16GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,OLED,14 INCH,1920X1200,,100% DCI-P3,11,36
0,https://www.anphatpc.com.vn/microsoft-surface-pro-9-wifi-intel-evo-12th-core-i7-1255u-16gb-256gb-iris-xe-graphics-13-inch-windows-11-home-silver.html,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,12,15,55,7,16GB,LPDDR5,5.0,256GB,SSD,,,,1,0,0,,13-INCH,2880 X 1920,120HZ,,11,12
37890000,https://www.anphatpc.com.vn/laptop-dell-latitude-7340-71021493.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16GB,LPDDR5,5.0,512 GB,SSD,,,,1,0,0,,13.3 INCH,1920X1200,,,0,36
0,https://www.anphatpc.com.vn/laptop-lenovo-loq-15irx9-83dv00ervn.html,i7-13650HX,7,14.0,20.0,24,4.9,4.9,1,24,55,157,7,16GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,15.6 INCH,1920X1080,144HZ,100% SRGB,11,24
45990000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g16-g614jvr-n4141w.html,i9-14900HX,7,24.0,32.0,36,1.6,5.8,1,36,55,157,9,32GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,16INCH,2560 X 1600,240HZ,100% DCI-P3,11,24
16890000,https://www.anphatpc.com.vn/laptop-acer-aspire-5-a515-58m-56yx-nx.kq8sv.005.html,i5-13420H,7,8.0,12.0,12,4.6,4.6,1,12,45,95,5,16 GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,60HZ,45% NTSC,11,12
89900000,https://www.anphatpc.com.vn/laptop-asus-rog-zephyrus-duo-16-gx650pz-nm031w.html,Ryzen 9 7945HX,5,16.0,32.0,80,2.5,5.4,0,80,55,75,9,64GB,DDR5,5.0,1TB,SSD,4080,16,,0,0,1,IPS,16 INCH,2560 X 1600,240HZ,DCI-P3:100%,11,24
16190000,https://www.anphatpc.com.vn/laptop-msi-modern-15-b12mo-487vn-hang-thanh-ly.html,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,12,15,55,7,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,60HZ,100%SRGB,11,24
13790000,https://www.anphatpc.com.vn/laptop-asus-vivobook-14-oled-m1405ya-km047w.html,Ryzen 5 7530U,7,6.0,12.0,19,2.0,4.5,0,19,15,15,5,8GB,DDR4,4.0,512GB,SSD,,,,1,0,0,OLED,14 INCH,2880 X 1800,90HZ,",DCI-P3:100%",11,24
20790000,https://www.anphatpc.com.vn/laptop-hp-pavilion-x360-14-ek1048tu-80r26pa.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
0,https://www.anphatpc.com.vn/laptop-dell-inspiron-14-5440-71034769.html,120U,7,10.0,12.0,12,0.9,5.0,1,12,15,55,5,16GB,DDR5,5.0,1TB,SSD,,,,1,0,0,,14.0INCH,1920 X 1200,,,11,12
28990000,https://www.anphatpc.com.vn/laptop-gaming-acer-nitro-16-phoenix-an16-41-r50z-nh.qlksv.001.html,165H,0,16.0,22.0,24,0.9,5.0,1,24,28,115,7,32GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,16INCH,1920 X 1200,165HZ,SRGB 100%,11,12
21990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-t14-gen-2-20w1s5vd00.html,i7-1165G7,10,4.0,8.0,12,1.2,4.7,1,12,12,28,7,16GB,DDR4,4.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1080,,,0,12
19290000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3093tu-8c5l4pa.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,,45% NTSC,11,12
27890000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-t16-gen-2-21hh003pva.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,32GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,1920X1200,60HZ,45% NTSC,0,36
20590000,https://www.anphatpc.com.vn/laptop-dell-latitude-3440-l34401335u16512g.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,60HZ,,0,12
0,https://www.anphatpc.com.vn/microsoft-surface-pro-9-platium-wifi-core-i5-1235u-8gb-128gb-iris-xe-graphics-13-inch-windows-11-home-platinum.html,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,12,15,55,5,128GB,LPDDR5,5.0,128GB,SSD,,,,1,0,0,,13-INCH,2880 X 1920,120HZ,,11,12
34990000,https://www.anphatpc.com.vn/laptop-lenovo-yoga-duet-7-13itl6-82ma009pvn.html,i7-1165G7,10,4.0,8.0,12,1.2,4.7,1,12,12,28,7,16GB,DDR4,4.0,1TB,SSD,,,,1,0,0,IPS,13 INCH,2160X1350,,,10,36
19890000,https://www.anphatpc.com.vn/laptop-hp-15-fd0083tu-8d736pa.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,,15.6INCH,1920 X 1080,,45% NTSC,11,12
17990000,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-a15-fa506nc-hn011w.html,Ryzen 5 7535HS,6,6.0,12.0,19,3.3,4.55,0,19,35,54,5,32GB,DDR5,5.0,512GB,SSD,535,4,,0,1,0,IPS,15.6-INCH,1920 X 1080,144HZ,,11,24
12990000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-5-light-14abr8-82xs0006vn.html,Ryzen 5 7530U,7,6.0,12.0,19,2.0,4.5,0,19,15,15,5,8GB,DDR4,4.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1080,,100% SRGB,11,36
19990000,https://www.anphatpc.com.vn/laptop-hp-probook-440-g10-873b1pa.html,i5-1340P,7,12.0,16.0,12,4.6,4.6,1,12,28,64,5,8GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
70990000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-scar-16-g634jz-n4029w.html,i9-13980HX,7,24.0,32.0,36,5.6,5.6,1,36,55,157,9,64GB,DDR5,5.0,2TB,SSD,4080,16,,0,0,1,IPS,16 INCH,2560 X 1600,240HZ,100% DCI-P3,11,24
23990000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3035tx-8u6l7pa.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,15 INCH,1920 X 1080,,45% NTSC,11,12
38490000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p14s-gen-4-21hf0054va.html,i7-1360P,7,12.0,16.0,18,5.0,5.0,1,18,28,64,7,32GB,LPDDR5,5.0,2TB,SSD,,,,1,0,0,IPS,14 INCH,2240X1400,60HZ,100% SRGB,0,36
15900000,https://www.anphatpc.com.vn/laptop-hp-pavilion-14-dv2075tu-7c0w2pa.html,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,12,15,55,5,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
48990000,https://www.anphatpc.com.vn/laptop-hp-spectre-x360-14-ef2062tu-8f5t5pa.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16GB,LPDDR4,5.0,1TB,SSD,,,,1,0,0,IPS,13.5 INCH,1920 X 1280,,100% SRGB,11,12
22990000,https://www.anphatpc.com.vn/laptop-gigabyte-g5-kf-e3vn333sh.html,i5-12500H,7,12.0,16.0,18,4.5,4.5,1,18,45,95,5,64GB,DDR4,5.0,512GB,SSD,4060,8,,0,0,1,IPS,15.6 INCH,1920X1080,144HZ,45% NTSC,11,24
77990000,https://www.anphatpc.com.vn/laptop-acer-gaming-predator-triton-500-se-pt516-51s-71rw-nh.qaksv.001-core-i7-11800h-16gb-1tb-ssd-rtx-3080-8gb-16-inch-wqxga-win-10-steel-gray.html,i7-11800H,10,8.0,16.0,24,1.9,4.6,1,24,35,45,7,64GB,DDR4,4.0,1TB,SSD,3080,12,,0,0,1,LCD,16-INCH,2560 X 1600,165HZ,100% SRGB,10,12
22290000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk00fsva.html,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,48GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1200,60HZ,45% NTSC,0,24
22990000,https://www.anphatpc.com.vn/laptop-hp-probook-450-g9-6m0z8pa.html,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,12,15,55,7,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
30390000,https://www.anphatpc.com.vn/laptop-hp-victus-15-fa1089tx-8c5m6pa.html,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,24,45,115,7,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6INCH,1920 X 1080,,45% NTSC,11,12
10990000,https://www.anphatpc.com.vn/laptop-hp-14s-dq5122tu-8w356pa.html,i3-1215U,7,6.0,8.0,10,4.4,4.4,1,10,15,55,3,8 GB,DDR4,5.0,256 GB,SSD,,,,1,0,0,,14 INCH,1920 X 1080,,45% NTSC,11,12
68390000,https://www.anphatpc.com.vn/laptop-hp-omen-16-wf0129tx-8w943pa.html,i9-13900H,7,14.0,20.0,24,5.4,5.4,1,24,45,115,9,32GB,DDR5,5.0,1 TB,SSD,4070,12,,0,0,1,IPS,16.1 INCH,2560 X 1440,,100% SRGB,11,12
109990000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-scar-18-g834jy-n6039w.html,i9-13980HX,7,24.0,32.0,36,5.6,5.6,1,36,55,157,9,64GB,DDR5,5.0,512GB,SSD,4090,24,,0,0,1,IPS,18 INCH,2560 X 1600,240HZ,100% DCI-P3,11,24
50990000,https://www.anphatpc.com.vn/laptop-hp-elite-dragonfly-g4-876f1pa.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16GB,LPDDR5,5.0,1 TB,SSD,,,,1,0,0,IPS,13.5 INCH,1920 X 1280,,72% NTSC,11,36
14790000,https://www.anphatpc.com.vn/laptop-hp-probook-450-g10-873c2pa.html,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,10,15,55,3,8GB,DDR4,5.0,256 GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
26290000,https://www.anphatpc.com.vn/laptop-hp-victus-16-s0077ax-8c5n6pa.html,Ryzen 7 7840HS,4,8.0,16.0,24,3.8,5.1,0,24,35,54,7,16GB,DDR5,5.0,512 GB,SSD,,,,1,0,0,IPS,16.1 INCH,1920 X 1080,,45% NTSC,11,12
15790000,https://www.anphatpc.com.vn/laptop-hp-probook-450-g10-873c8pa.html,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,10,15,55,3,8 GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
22490000,https://www.anphatpc.com.vn/laptop-hp-elitebook-640-g9-6m156pa.html,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,12,15,55,7,8GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
26590000,https://www.anphatpc.com.vn/laptop-hp-victus-16-s0078ax-8c5n7pa.html,Ryzen 5 7640HS,4,6.0,12.0,22,4.3,5.0,0,22,35,54,5,16GB,DDR5,5.0,512 GB,SSD,,,,1,0,0,IPS,16.1 INCH,1920 X 1080,,45% NTSC,11,12
21790000,https://www.anphatpc.com.vn/laptop-hp-elitebook-640-g10-873g2pa.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
32990000,https://www.anphatpc.com.vn/laptop-hp-spectre-x360-14-ef0030tu-6k773pa.html,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,12,15,55,7,16GB,LPDDR4,5.0,1TB,SSD,,,,1,0,0,OLED,13.5 INCH,3000 X 2000,,100% DCI-P3,11,12
43990000,https://www.anphatpc.com.vn/laptop-hp-elitebook-x360-1040-g9-6z982pa.html,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,12,15,55,7,16GB,LPDDR5,5.0,512 GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1200,,100% SRGB,11,36
21990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk006hva.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1200,60HZ,45% NTSC,0,24
19790000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn0065va.html,i5-1340P,7,12.0,16.0,12,4.6,4.6,1,12,28,64,5,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,1920X1200,60HZ,45% NTSC,0,24
20900000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn005kva.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,1920X1200,60HZ,45% NTSC,0,24
19290000,https://www.anphatpc.com.vn/laptop-hp-elitebook-640-g9-6m154pa.html,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,12,15,55,5,8GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
17790000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3096tu-8c5l7pa.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8GB,DDR4,5.0,256GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
21990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-l14-gen-4-21h10039va.html,i5-1340P,7,12.0,16.0,12,4.6,4.6,1,12,28,64,5,64GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1080,60HZ,45% NTSC,0,24
36990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16s-g2-t-21hk003cva.html,i7-1360P,7,12.0,16.0,18,5.0,5.0,1,18,28,64,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,1920X1200,60HZ,45% NTSC,0,36
35990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-p16s-gen-1-21bt005tva.html,i7-1260P,7,12.0,16.0,18,4.7,4.7,1,18,28,64,7,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,1920X1200,60HZ,100% SRGB,0,36
20990000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3033tx-8u6l6pa.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
28790000,https://www.anphatpc.com.vn/laptop-hp-victus-15-fa1088tx-8c5m5pa.html,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,18,45,95,5,16 GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6INCH,1920 X 1080,,45% NTSC,11,12
18790000,https://www.anphatpc.com.vn/laptop-hp-15-fd0081tu-8d734pa.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,,15.6INCH,1920 X 1080,,45% NTSC,11,12
22590000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-e16-gen-1-21jn006ava.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,1920X1200,60HZ,45% NTSC,0,24
19790000,https://www.anphatpc.com.vn/laptop-acer-aspire-5-a515-58p-71ej-nx.khjsv.00a.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16 GB,LPDDR5,5.0,1 TB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,60HZ,,11,12
16190000,https://www.anphatpc.com.vn/laptop-dell-vostro-15-3530-80gg9.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,LED,15.6 INCH,1920 X 1080,120HZ,,11,12
16390000,https://www.anphatpc.com.vn/laptop-hp-pavilion-x360-14-ek1045tu-80r23pa.html,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,10,15,55,3,8GB,DDR4,5.0,256 GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
12690000,https://www.anphatpc.com.vn/laptop-hp-240-g10-8f129pa.html,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,10,15,55,3,8GB,DDR4,5.0,256GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
16900000,https://www.anphatpc.com.vn/laptop-hp-15-fd0079tu-8d732pa.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,,15.6INCH,1920 X 1080,,45% NTSC,11,12
42990000,https://www.anphatpc.com.vn/laptop-hp-elite-x360-830-g10-876c5pa.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16 GB,LPDDR5,5.0,512 GB,SSD,,,,1,0,0,IPS,13.3 INCH,1920 X 1200,,100% SRGB,11,36
